player_id,season_id,phase,matches,innings,runs,balls,average,strike_rate,highest_score,fours,sixes,dismissals,dot_ball_pct,boundary_pct
432,4,Powerplay Over,3,3,31.0,32,10.33,96.88,23.0,2,2,1,50.0,12.5
434,4,Death Over,4,4,16.0,23,4.0,69.57,10.0,1,0,1,39.13,4.35
441,4,Death Over,6,6,80.0,44,13.33,181.82,40.0,9,2,1,13.64,25.0
441,4,Middle Over,8,8,107.0,100,13.38,107.0,36.0,9,2,6,33.0,11.0
441,4,Powerplay Over,3,3,20.0,28,6.67,71.43,12.0,3,0,2,67.86,10.71
446,4,Death Over,7,7,60.0,43,8.57,139.53,23.0,3,5,5,32.56,18.6
446,4,Middle Over,3,3,51.0,64,17.0,79.69,22.0,3,1,3,39.06,6.25
446,4,Powerplay Over,1,1,0.0,1,0.0,0.0,0.0,0,0,0,100.0,0.0
448,4,Death Over,3,3,23.0,18,7.67,127.78,16.0,1,0,1,16.67,5.56
449,4,Death Over,2,2,6.0,2,3.0,300.0,6.0,0,1,1,50.0,50.0
449,4,Middle Over,1,1,5.0,4,5.0,125.0,5.0,1,0,0,50.0,25.0
450,4,Death Over,4,4,24.0,24,6.0,100.0,13.0,0,1,3,33.33,4.17
450,4,Middle Over,2,2,34.0,34,17.0,100.0,26.0,1,2,0,29.41,8.82
450,4,Powerplay Over,2,2,25.0,20,12.5,125.0,25.0,5,0,1,45.0,25.0
451,4,Death Over,1,1,0.0,1,0.0,0.0,0.0,0,0,1,100.0,0.0
458,4,Middle Over,1,1,2.0,3,2.0,66.67,2.0,0,0,1,33.33,0.0
458,4,Powerplay Over,2,2,0.0,9,0.0,0.0,0.0,0,0,1,88.89,0.0
461,4,Death Over,7,7,46.0,44,6.57,104.55,26.0,4,1,6,34.09,11.36
461,4,Middle Over,1,1,0.0,7,0.0,0.0,0.0,0,0,0,85.71,0.0
461,4,Powerplay Over,1,1,0.0,1,0.0,0.0,0.0,0,0,1,100.0,0.0
463,4,Death Over,4,4,5.0,9,1.25,55.56,2.0,0,0,2,44.44,0.0
465,4,Death Over,1,1,27.0,16,27.0,168.75,27.0,1,2,0,12.5,18.75
465,4,Middle Over,2,2,35.0,47,17.5,74.47,19.0,0,2,1,40.43,4.26
465,4,Powerplay Over,1,1,6.0,4,6.0,150.0,6.0,1,0,0,25.0,25.0
474,4,Death Over,1,1,7.0,4,7.0,175.0,7.0,1,0,0,0.0,25.0
476,4,Middle Over,3,3,44.0,42,14.67,104.76,20.0,2,2,3,30.95,9.52
476,4,Powerplay Over,7,7,97.0,87,13.86,111.49,27.0,14,2,4,42.53,18.39
477,4,Death Over,7,7,27.0,33,3.86,81.82,15.0,2,1,3,48.48,9.09
481,4,Death Over,6,6,117.0,65,19.5,180.0,28.0,5,9,3,16.92,21.54
481,4,Middle Over,12,12,162.0,147,13.5,110.2,36.0,11,5,4,31.29,10.88
481,4,Powerplay Over,8,8,33.0,36,4.12,91.67,18.0,5,0,1,55.56,13.89
484,4,Death Over,1,1,14.0,10,14.0,140.0,14.0,2,0,1,30.0,20.0
490,4,Death Over,3,3,19.0,19,6.33,100.0,15.0,2,0,2,31.58,10.53
490,4,Middle Over,4,4,78.0,61,19.5,127.87,37.0,6,2,2,29.51,13.11
490,4,Powerplay Over,2,2,23.0,19,11.5,121.05,15.0,4,0,1,47.37,21.05
497,4,Middle Over,1,1,0.0,3,0.0,0.0,0.0,0,0,1,100.0,0.0
500,4,Death Over,2,2,46.0,22,23.0,209.09,35.0,7,1,1,22.73,36.36
500,4,Middle Over,6,6,143.0,108,23.83,132.41,40.0,9,9,4,35.19,16.67
500,4,Powerplay Over,14,14,274.0,221,19.57,123.98,45.0,40,10,8,50.68,22.62
504,4,Death Over,3,3,65.0,38,21.67,171.05,34.0,7,2,1,15.79,23.68
504,4,Middle Over,8,8,110.0,100,13.75,110.0,32.0,8,2,5,25.0,10.0
504,4,Powerplay Over,13,13,225.0,177,17.31,127.12,36.0,32,3,6,37.85,19.77
510,4,Death Over,7,7,126.0,81,18.0,155.56,33.0,8,7,2,17.28,18.52
510,4,Middle Over,10,10,55.0,77,5.5,71.43,14.0,3,0,3,48.05,3.9
515,4,Death Over,1,1,8.0,7,8.0,114.29,8.0,0,0,1,28.57,0.0
517,4,Death Over,3,3,23.0,21,7.67,109.52,20.0,1,1,3,33.33,9.52
517,4,Middle Over,6,6,56.0,62,9.33,90.32,20.0,3,2,5,43.55,8.06
517,4,Powerplay Over,6,6,35.0,45,5.83,77.78,25.0,4,1,2,62.22,11.11
522,4,Death Over,12,12,265.0,129,22.08,205.43,41.0,18,19,10,19.38,28.68
522,4,Middle Over,13,13,127.0,118,9.77,107.63,29.0,7,4,1,33.9,9.32
529,4,Death Over,3,3,38.0,28,12.67,135.71,20.0,3,1,1,21.43,14.29
529,4,Middle Over,8,8,135.0,138,16.88,97.83,38.0,10,2,5,28.99,8.7
529,4,Powerplay Over,10,10,126.0,106,12.6,118.87,34.0,22,2,6,48.11,22.64
536,4,Death Over,3,3,6.0,6,2.0,100.0,5.0,1,0,1,50.0,16.67
536,4,Middle Over,2,2,4.0,14,2.0,28.57,2.0,0,0,1,71.43,0.0
541,4,Death Over,1,1,8.0,6,8.0,133.33,8.0,1,0,0,16.67,16.67
541,4,Middle Over,2,2,2.0,4,1.0,50.0,2.0,0,0,1,50.0,0.0
543,4,Death Over,3,3,29.0,25,9.67,116.0,17.0,2,1,3,36.0,12.0
543,4,Middle Over,3,3,44.0,37,14.67,118.92,34.0,5,1,1,37.84,16.22
543,4,Powerplay Over,5,5,64.0,61,12.8,104.92,28.0,10,1,4,47.54,18.03
544,4,Death Over,9,9,102.0,82,11.33,124.39,19.0,8,4,4,29.27,14.63
544,4,Middle Over,7,7,79.0,100,11.29,79.0,23.0,4,1,3,43.0,5.0
544,4,Powerplay Over,1,1,6.0,14,6.0,42.86,6.0,1,0,1,57.14,7.14
545,4,Death Over,1,1,1.0,1,1.0,100.0,1.0,0,0,0,0.0,0.0
554,4,Death Over,1,1,19.0,10,19.0,190.0,19.0,0,2,1,20.0,20.0
554,4,Middle Over,7,7,120.0,118,17.14,101.69,32.0,10,4,7,38.98,11.86
554,4,Powerplay Over,9,9,107.0,105,11.89,101.9,17.0,18,0,2,50.48,17.14
558,4,Death Over,2,2,13.0,10,6.5,130.0,11.0,2,0,0,10.0,20.0
559,4,Death Over,5,5,36.0,37,7.2,97.3,13.0,3,0,3,32.43,8.11
563,4,Death Over,1,1,6.0,8,6.0,75.0,6.0,0,0,1,37.5,0.0
563,4,Middle Over,8,8,206.0,125,25.75,164.8,63.0,12,13,7,25.6,20.0
563,4,Powerplay Over,16,16,222.0,216,13.88,102.78,26.0,22,7,8,50.46,13.43
564,4,Death Over,2,2,1.0,6,0.5,16.67,1.0,0,0,1,66.67,0.0
565,4,Death Over,2,2,11.0,9,5.5,122.22,8.0,1,0,1,44.44,11.11
565,4,Middle Over,2,2,30.0,26,15.0,115.38,15.0,4,0,2,42.31,15.38
573,4,Death Over,7,7,90.0,64,12.86,140.62,24.0,6,4,7,25.0,15.62
573,4,Middle Over,9,9,115.0,112,12.78,102.68,31.0,3,4,3,28.57,6.25
577,4,Death Over,1,1,7.0,7,7.0,100.0,7.0,1,0,0,14.29,14.29
593,4,Death Over,6,6,56.0,39,9.33,143.59,18.0,4,2,4,17.95,15.38
593,4,Middle Over,6,6,85.0,61,14.17,139.34,45.0,8,2,2,26.23,16.39
593,4,Powerplay Over,3,3,42.0,47,14.0,89.36,25.0,5,0,1,42.55,10.64
597,4,Death Over,7,7,33.0,32,4.71,103.12,11.0,2,1,6,34.38,9.38
597,4,Middle Over,1,1,17.0,16,17.0,106.25,17.0,2,0,0,31.25,12.5
604,4,Death Over,3,3,65.0,42,21.67,154.76,28.0,5,3,3,19.05,19.05
604,4,Middle Over,1,1,37.0,31,37.0,119.35,37.0,3,2,0,41.94,16.13
604,4,Powerplay Over,1,1,5.0,3,5.0,166.67,5.0,1,0,0,33.33,33.33
606,4,Death Over,2,2,7.0,11,3.5,63.64,4.0,0,0,2,36.36,0.0
606,4,Middle Over,2,2,28.0,15,14.0,186.67,26.0,2,2,1,26.67,26.67
606,4,Powerplay Over,1,1,16.0,15,16.0,106.67,16.0,2,0,1,40.0,13.33
607,4,Middle Over,1,1,1.0,3,1.0,33.33,1.0,0,0,0,66.67,0.0
608,4,Death Over,3,3,65.0,37,21.67,175.68,40.0,8,1,0,10.81,24.32
608,4,Middle Over,3,3,36.0,35,12.0,102.86,16.0,1,1,1,28.57,5.71
608,4,Powerplay Over,1,1,6.0,8,6.0,75.0,6.0,1,0,1,75.0,12.5
616,4,Death Over,1,1,0.0,1,0.0,0.0,0.0,0,0,1,100.0,0.0
616,4,Middle Over,5,5,85.0,64,17.0,132.81,43.0,8,3,5,29.69,17.19
616,4,Powerplay Over,9,9,164.0,136,18.22,120.59,51.0,17,7,3,41.18,17.65
620,4,Death Over,1,1,5.0,4,5.0,125.0,5.0,0,0,1,25.0,0.0
620,4,Middle Over,1,1,1.0,2,1.0,50.0,1.0,0,0,0,0.0,0.0
624,4,Death Over,3,3,31.0,21,10.33,147.62,14.0,3,2,0,38.1,23.81
624,4,Middle Over,7,7,282.0,154,40.29,183.12,79.0,21,22,4,24.68,27.92
624,4,Powerplay Over,12,12,295.0,167,24.58,176.65,44.0,33,20,5,41.32,31.74
643,4,Death Over,1,1,2.0,5,2.0,40.0,2.0,0,0,0,60.0,0.0
654,4,Death Over,7,7,108.0,69,15.43,156.52,36.0,11,4,6,26.09,21.74
654,4,Middle Over,9,9,171.0,127,19.0,134.65,35.0,13,9,3,33.07,17.32
654,4,Powerplay Over,2,2,4.0,9,2.0,44.44,3.0,0,0,0,55.56,0.0
659,4,Death Over,1,1,3.0,3,3.0,100.0,3.0,0,0,1,33.33,0.0
659,4,Middle Over,8,8,165.0,129,20.62,127.91,45.0,19,1,6,30.23,15.5
659,4,Powerplay Over,12,12,175.0,188,14.58,93.09,35.0,26,1,4,47.87,14.36
660,4,Death Over,5,5,32.0,34,6.4,94.12,16.0,2,1,3,35.29,8.82
660,4,Middle Over,3,3,5.0,8,1.67,62.5,5.0,0,0,0,50.0,0.0
665,4,Death Over,9,9,98.0,75,10.89,130.67,28.0,9,5,7,32.0,18.67
665,4,Middle Over,9,9,48.0,66,5.33,72.73,17.0,3,1,3,43.94,6.06
669,4,Death Over,3,3,28.0,30,9.33,93.33,12.0,2,0,2,26.67,6.67
669,4,Middle Over,3,3,25.0,23,8.33,108.7,13.0,2,1,2,47.83,13.04
669,4,Powerplay Over,1,1,7.0,6,7.0,116.67,7.0,1,0,0,50.0,16.67
670,4,Death Over,7,7,63.0,46,9.0,136.96,17.0,5,1,4,19.57,13.04
670,4,Middle Over,5,5,111.0,85,22.2,130.59,40.0,14,2,2,30.59,18.82
670,4,Powerplay Over,3,3,22.0,31,7.33,70.97,10.0,3,0,0,58.06,9.68
677,4,Death Over,1,1,17.0,13,17.0,130.77,17.0,2,0,1,15.38,15.38
677,4,Middle Over,1,1,1.0,3,1.0,33.33,1.0,0,0,0,66.67,0.0
678,4,Death Over,1,1,1.0,1,1.0,100.0,1.0,0,0,0,0.0,0.0
684,4,Death Over,5,5,27.0,22,5.4,122.73,19.0,2,2,3,40.91,18.18
684,4,Middle Over,6,6,37.0,43,6.17,86.05,15.0,1,1,3,34.88,4.65
687,4,Death Over,2,2,20.0,18,10.0,111.11,11.0,0,1,3,22.22,5.56
687,4,Middle Over,1,1,6.0,5,6.0,120.0,6.0,0,0,0,40.0,0.0
689,4,Middle Over,1,1,0.0,1,0.0,0.0,0.0,0,0,1,100.0,0.0
692,4,Death Over,4,4,2.0,4,0.5,50.0,1.0,0,0,2,25.0,0.0
695,4,Death Over,5,5,40.0,25,8.0,160.0,16.0,3,2,2,32.0,20.0
705,4,Death Over,7,7,135.0,80,19.29,168.75,40.0,12,7,4,22.5,23.75
705,4,Middle Over,10,10,197.0,184,19.7,107.07,40.0,14,5,4,33.15,10.33
705,4,Powerplay Over,6,6,40.0,40,6.67,100.0,20.0,6,1,2,55.0,17.5
706,4,Middle Over,1,1,5.0,5,5.0,100.0,5.0,1,0,1,60.0,20.0
708,4,Middle Over,1,1,9.0,14,9.0,64.29,9.0,0,0,1,42.86,0.0
708,4,Powerplay Over,2,2,19.0,24,9.5,79.17,16.0,3,0,1,62.5,12.5
714,4,Death Over,1,1,0.0,1,0.0,0.0,0.0,0,0,1,100.0,0.0
714,4,Middle Over,1,1,0.0,1,0.0,0.0,0.0,0,0,0,100.0,0.0
718,4,Death Over,2,2,4.0,2,2.0,200.0,3.0,0,0,0,0.0,0.0
723,4,Death Over,3,3,67.0,39,22.33,171.79,31.0,10,0,1,15.38,25.64
723,4,Middle Over,9,9,235.0,188,26.11,125.0,41.0,20,3,6,21.28,12.23
723,4,Powerplay Over,14,14,190.0,196,13.57,96.94,38.0,23,3,5,42.86,13.27
731,4,Death Over,1,1,0.0,5,0.0,0.0,0.0,0,0,0,100.0,0.0
735,4,Death Over,1,1,20.0,11,20.0,181.82,20.0,0,2,0,9.09,18.18
735,4,Middle Over,5,5,69.0,66,13.8,104.55,34.0,8,0,3,31.82,12.12
735,4,Powerplay Over,10,10,137.0,108,13.7,126.85,36.0,25,1,5,43.52,24.07
736,4,Death Over,3,3,12.0,11,4.0,109.09,11.0,2,0,3,36.36,18.18
736,4,Middle Over,11,11,242.0,180,22.0,134.44,47.0,27,4,8,26.11,17.22
736,4,Powerplay Over,10,10,104.0,107,10.4,97.2,22.0,15,1,2,45.79,14.95
738,4,Death Over,2,2,7.0,9,3.5,77.78,5.0,1,0,1,44.44,11.11
738,4,Middle Over,2,2,21.0,14,10.5,150.0,20.0,2,1,2,28.57,21.43
738,4,Powerplay Over,2,2,15.0,8,7.5,187.5,12.0,3,0,1,37.5,37.5
739,4,Death Over,3,3,12.0,8,4.0,150.0,6.0,1,1,2,50.0,25.0
739,4,Middle Over,2,2,15.0,12,7.5,125.0,11.0,2,0,1,16.67,16.67
743,4,Death Over,2,2,11.0,10,5.5,110.0,10.0,1,0,1,10.0,10.0
743,4,Middle Over,2,2,18.0,13,9.0,138.46,16.0,3,0,1,38.46,23.08
748,4,Death Over,10,10,120.0,88,12.0,136.36,30.0,6,5,7,28.41,12.5
748,4,Middle Over,7,7,70.0,73,10.0,95.89,21.0,3,2,3,30.14,6.85
751,4,Powerplay Over,1,1,0.0,2,0.0,0.0,0.0,0,0,1,100.0,0.0
752,4,Middle Over,1,1,9.0,8,9.0,112.5,9.0,1,0,1,25.0,12.5
752,4,Powerplay Over,6,6,83.0,83,13.83,100.0,32.0,9,4,5,50.6,15.66
756,4,Death Over,6,6,25.0,23,4.17,108.7,11.0,3,0,2,21.74,13.04
757,4,Death Over,1,1,7.0,7,7.0,100.0,7.0,0,0,0,28.57,0.0
757,4,Middle Over,1,1,26.0,18,26.0,144.44,26.0,2,1,1,27.78,16.67
757,4,Powerplay Over,1,1,4.0,6,4.0,66.67,4.0,0,0,0,50.0,0.0
762,4,Middle Over,3,3,12.0,20,4.0,60.0,7.0,0,0,3,50.0,0.0
762,4,Powerplay Over,5,5,60.0,70,12.0,85.71,20.0,8,0,1,42.86,11.43
768,4,Death Over,1,1,5.0,8,5.0,62.5,5.0,0,0,0,25.0,0.0
769,4,Middle Over,1,1,3.0,3,3.0,100.0,3.0,0,0,1,33.33,0.0
769,4,Powerplay Over,4,4,39.0,51,9.75,76.47,21.0,6,0,3,58.82,11.76
770,4,Death Over,2,2,1.0,4,0.5,25.0,1.0,0,0,0,75.0,0.0
774,4,Death Over,1,1,9.0,9,9.0,100.0,9.0,1,0,1,33.33,11.11
2,5,Death Over,3,3,26.0,20,8.67,130.0,14.0,1,1,2,20.0,10.0
2,5,Middle Over,4,4,32.0,38,8.0,84.21,15.0,2,0,3,31.58,5.26
2,5,Powerplay Over,2,2,11.0,11,5.5,100.0,11.0,1,0,1,27.27,9.09
4,5,Death Over,8,8,108.0,58,13.5,186.21,30.0,9,6,7,22.41,25.86
4,5,Middle Over,13,13,205.0,227,15.77,90.31,32.0,14,2,5,33.04,7.05
4,5,Powerplay Over,10,10,96.0,108,9.6,88.89,22.0,11,2,5,46.3,12.04
5,5,Death Over,2,2,7.0,8,3.5,87.5,6.0,1,0,3,62.5,12.5
5,5,Middle Over,6,6,53.0,49,8.83,108.16,43.0,5,0,5,34.69,10.2
5,5,Powerplay Over,7,7,80.0,86,11.43,93.02,30.0,10,0,3,47.67,11.63
6,5,Death Over,12,12,86.0,64,7.17,134.38,23.0,6,4,10,31.25,15.62
6,5,Middle Over,8,8,105.0,89,13.12,117.98,26.0,7,5,2,32.58,13.48
11,5,Death Over,1,1,0.0,2,0.0,0.0,0.0,0,0,0,50.0,0.0
14,5,Death Over,6,6,76.0,49,12.67,155.1,33.0,8,4,4,36.73,24.49
14,5,Middle Over,6,6,103.0,92,17.17,111.96,24.0,8,3,4,33.7,11.96
14,5,Powerplay Over,2,2,7.0,4,3.5,175.0,7.0,0,1,0,25.0,25.0
37,5,Middle Over,4,4,22.0,32,5.5,68.75,13.0,1,0,4,37.5,3.12
37,5,Powerplay Over,6,6,76.0,64,12.67,118.75,28.0,11,0,2,40.62,17.19
44,5,Death Over,1,1,0.0,1,0.0,0.0,0.0,0,0,1,100.0,0.0
48,5,Death Over,1,1,6.0,6,6.0,100.0,6.0,0,0,1,16.67,0.0
63,5,Middle Over,2,2,6.0,11,3.0,54.55,3.0,0,0,1,36.36,0.0
64,5,Death Over,2,2,11.0,13,5.5,84.62,9.0,1,0,1,30.77,7.69
66,5,Death Over,2,2,12.0,5,6.0,240.0,12.0,1,1,1,20.0,40.0
66,5,Middle Over,7,7,226.0,142,32.29,159.15,52.0,23,9,5,20.42,22.54
66,5,Powerplay Over,16,16,257.0,170,16.06,151.18,44.0,33,9,10,34.71,24.71
74,5,Death Over,1,1,11.0,4,11.0,275.0,11.0,2,0,0,0.0,50.0
74,5,Middle Over,6,6,144.0,98,24.0,146.94,50.0,13,9,5,37.76,22.45
74,5,Powerplay Over,6,6,100.0,69,16.67,144.93,35.0,11,5,1,40.58,23.19
80,5,Death Over,8,8,56.0,44,7.0,127.27,11.0,3,4,3,43.18,15.91
80,5,Middle Over,8,8,122.0,90,15.25,135.56,47.0,8,7,4,31.11,16.67
80,5,Powerplay Over,8,8,77.0,96,9.62,80.21,28.0,10,2,4,61.46,12.5
81,5,Death Over,1,1,0.0,1,0.0,0.0,0.0,0,0,1,100.0,0.0
81,5,Powerplay Over,2,2,17.0,22,8.5,77.27,11.0,1,1,2,63.64,9.09
86,5,Death Over,2,2,1.0,3,0.5,33.33,1.0,0,0,1,66.67,0.0
97,5,Death Over,1,1,4.0,1,4.0,400.0,4.0,1,0,0,0.0,100.0
104,5,Death Over,5,5,25.0,22,5.0,113.64,10.0,3,0,4,31.82,13.64
104,5,Middle Over,1,1,10.0,8,10.0,125.0,10.0,0,1,0,50.0,12.5
110,5,Death Over,2,2,12.0,8,6.0,150.0,12.0,0,1,0,12.5,12.5
110,5,Middle Over,2,2,44.0,28,22.0,157.14,41.0,4,2,1,28.57,21.43
110,5,Powerplay Over,7,7,116.0,111,16.57,104.5,28.0,17,1,3,45.05,16.22
112,5,Death Over,1,1,7.0,6,7.0,116.67,7.0,1,0,0,33.33,16.67
116,5,Death Over,1,1,31.0,16,31.0,193.75,31.0,1,3,1,18.75,25.0
116,5,Middle Over,1,1,16.0,11,16.0,145.45,16.0,2,0,1,18.18,18.18
119,5,Death Over,4,4,19.0,18,4.75,105.56,16.0,2,1,2,38.89,16.67
119,5,Middle Over,1,1,13.0,14,13.0,92.86,13.0,1,0,1,28.57,7.14
121,5,Death Over,2,2,14.0,14,7.0,100.0,10.0,1,0,1,21.43,7.14
121,5,Middle Over,4,4,71.0,58,17.75,122.41,23.0,6,1,3,18.97,12.07
121,5,Powerplay Over,10,10,109.0,94,10.9,115.96,24.0,12,3,8,41.49,15.96
127,5,Powerplay Over,1,1,4.0,4,4.0,100.0,4.0,1,0,1,75.0,25.0
128,5,Death Over,4,4,41.0,29,10.25,141.38,19.0,2,2,3,17.24,13.79
128,5,Middle Over,10,10,189.0,156,18.9,121.15,42.0,13,5,6,23.72,11.54
128,5,Powerplay Over,17,17,360.0,244,21.18,147.54,36.0,49,10,5,34.43,24.18
129,5,Death Over,4,4,12.0,17,3.0,70.59,11.0,1,0,2,52.94,5.88
132,5,Death Over,2,2,10.0,10,5.0,100.0,9.0,1,0,1,30.0,10.0
132,5,Middle Over,8,8,146.0,119,18.25,122.69,46.0,14,2,6,22.69,13.45
132,5,Powerplay Over,13,13,168.0,168,12.92,100.0,27.0,24,2,5,48.21,15.48
134,5,Death Over,1,1,2.0,5,2.0,40.0,2.0,0,0,0,40.0,0.0
137,5,Death Over,5,5,18.0,15,3.6,120.0,8.0,2,0,3,26.67,13.33
140,5,Death Over,2,2,59.0,27,29.5,218.52,34.0,4,5,0,18.52,33.33
140,5,Middle Over,7,7,169.0,115,24.14,146.96,65.0,11,11,5,33.91,19.13
140,5,Powerplay Over,7,7,77.0,68,11.0,113.24,24.0,7,4,1,48.53,16.18
151,5,Death Over,5,5,84.0,50,16.8,168.0,28.0,6,5,3,16.0,22.0
151,5,Middle Over,10,10,181.0,176,18.1,102.84,35.0,12,5,5,33.52,9.66
151,5,Powerplay Over,11,11,99.0,107,9.0,92.52,20.0,15,0,4,55.14,14.02
155,5,Death Over,11,11,89.0,74,8.09,120.27,21.0,8,0,6,24.32,10.81
155,5,Middle Over,9,9,148.0,134,16.44,110.45,34.0,12,3,3,32.84,11.19
155,5,Powerplay Over,5,5,23.0,43,4.6,53.49,9.0,1,0,1,51.16,2.33
163,5,Death Over,1,1,11.0,8,11.0,137.5,11.0,0,1,0,37.5,12.5
168,5,Death Over,4,4,38.0,20,9.5,190.0,14.0,3,3,2,35.0,30.0
170,5,Death Over,6,6,34.0,28,5.67,121.43,11.0,4,0,7,25.0,14.29
170,5,Middle Over,11,11,153.0,141,13.91,108.51,37.0,17,1,8,36.17,12.77
170,5,Powerplay Over,5,5,51.0,48,10.2,106.25,22.0,9,1,0,54.17,20.83
174,5,Middle Over,1,1,4.0,8,4.0,50.0,4.0,0,0,1,50.0,0.0
181,5,Death Over,4,4,5.0,9,1.25,55.56,2.0,0,0,3,44.44,0.0
181,5,Middle Over,7,7,122.0,98,17.43,124.49,38.0,13,2,5,26.53,15.31
181,5,Powerplay Over,6,6,69.0,81,11.5,85.19,18.0,10,0,0,54.32,12.35
185,5,Death Over,10,10,160.0,98,16.0,163.27,46.0,14,7,4,19.39,21.43
185,5,Middle Over,10,10,162.0,158,16.2,102.53,58.0,10,7,3,37.34,10.76
185,5,Powerplay Over,2,2,18.0,13,9.0,138.46,18.0,0,2,0,46.15,15.38
191,5,Death Over,1,1,0.0,1,0.0,0.0,0.0,0,0,1,100.0,0.0
203,5,Death Over,2,2,21.0,17,10.5,123.53,14.0,2,1,2,29.41,17.65
203,5,Middle Over,9,9,120.0,151,13.33,79.47,33.0,11,2,6,39.74,8.61
203,5,Powerplay Over,11,11,127.0,120,11.55,105.83,20.0,17,1,6,42.5,15.0
207,5,Death Over,2,2,45.0,28,22.5,160.71,30.0,2,3,1,28.57,17.86
207,5,Middle Over,5,5,57.0,63,11.4,90.48,26.0,4,0,4,26.98,6.35
207,5,Powerplay Over,11,11,154.0,125,14.0,123.2,32.0,17,5,6,39.2,17.6
209,5,Death Over,2,2,18.0,13,9.0,138.46,15.0,2,1,1,38.46,23.08
209,5,Middle Over,6,6,93.0,96,15.5,96.88,27.0,3,4,3,36.46,7.29
209,5,Powerplay Over,3,3,21.0,20,7.0,105.0,14.0,3,0,1,35.0,15.0
211,5,Death Over,1,1,2.0,2,2.0,100.0,2.0,0,0,0,0.0,0.0
212,5,Death Over,8,8,92.0,64,11.5,143.75,27.0,10,2,4,17.19,18.75
212,5,Middle Over,8,8,84.0,69,10.5,121.74,42.0,4,4,3,27.54,11.59
221,5,Middle Over,2,2,8.0,11,4.0,72.73,8.0,0,0,2,36.36,0.0
221,5,Powerplay Over,2,2,47.0,41,23.5,114.63,30.0,8,0,0,41.46,19.51
223,5,Death Over,10,10,91.0,52,9.1,175.0,28.0,4,6,5,15.38,19.23
223,5,Middle Over,2,2,16.0,19,8.0,84.21,13.0,1,0,2,36.84,5.26
224,5,Death Over,3,3,13.0,14,4.33,92.86,8.0,1,0,2,14.29,7.14
224,5,Middle Over,1,1,2.0,3,2.0,66.67,2.0,0,0,0,33.33,0.0
225,5,Death Over,4,4,25.0,22,6.25,113.64,17.0,1,0,4,27.27,4.55
225,5,Middle Over,12,12,188.0,148,15.67,127.03,46.0,18,3,9,29.73,14.19
225,5,Powerplay Over,13,13,219.0,179,16.85,122.35,36.0,34,4,5,43.58,21.23
230,5,Death Over,4,4,45.0,25,11.25,180.0,37.0,1,3,3,28.0,16.0
230,5,Middle Over,14,14,280.0,212,20.0,132.08,36.0,24,10,11,27.83,16.04
230,5,Powerplay Over,9,9,116.0,98,12.89,118.37,23.0,11,6,3,43.88,17.35
232,5,Death Over,2,2,2.0,4,1.0,50.0,2.0,0,0,2,50.0,0.0
232,5,Middle Over,6,6,153.0,121,25.5,126.45,32.0,18,2,4,28.93,16.53
232,5,Powerplay Over,12,12,134.0,162,11.17,82.72,26.0,19,1,7,54.94,12.35
234,5,Death Over,5,5,16.0,21,3.2,76.19,8.0,1,0,3,38.1,4.76
236,5,Death Over,1,1,2.0,3,2.0,66.67,2.0,0,0,1,33.33,0.0
236,5,Middle Over,3,3,64.0,59,21.33,108.47,30.0,3,2,2,30.51,8.47
236,5,Powerplay Over,2,2,21.0,15,10.5,140.0,12.0,4,0,1,40.0,26.67
240,5,Death Over,2,2,4.0,11,2.0,36.36,4.0,0,0,1,36.36,0.0
240,5,Middle Over,1,1,0.0,1,0.0,0.0,0.0,0,0,0,100.0,0.0
241,5,Death Over,3,3,13.0,13,4.33,100.0,8.0,1,0,3,38.46,7.69
241,5,Middle Over,1,1,1.0,3,1.0,33.33,1.0,0,0,0,66.67,0.0
245,5,Death Over,3,3,26.0,19,8.67,136.84,13.0,3,1,1,31.58,21.05
245,5,Middle Over,3,3,10.0,11,3.33,90.91,8.0,1,0,1,45.45,9.09
250,5,Death Over,6,6,48.0,38,8.0,126.32,14.0,4,1,3,26.32,13.16
250,5,Middle Over,2,2,10.0,17,5.0,58.82,8.0,0,0,1,47.06,0.0
251,5,Death Over,12,12,78.0,60,6.5,130.0,14.0,6,3,8,30.0,15.0
251,5,Middle Over,3,3,28.0,28,9.33,100.0,16.0,3,1,0,50.0,14.29
255,5,Death Over,2,2,9.0,8,4.5,112.5,9.0,2,0,1,50.0,25.0
257,5,Death Over,3,3,9.0,13,3.0,69.23,4.0,1,0,2,46.15,7.69
257,5,Middle Over,1,1,15.0,14,15.0,107.14,15.0,0,1,0,42.86,7.14
259,5,Death Over,1,1,10.0,5,10.0,200.0,10.0,2,0,0,20.0,40.0
262,5,Death Over,7,7,76.0,62,10.86,122.58,20.0,7,3,6,33.87,16.13
262,5,Middle Over,11,11,144.0,144,13.09,100.0,31.0,7,5,5,38.19,8.33
262,5,Powerplay Over,1,1,0.0,1,0.0,0.0,0.0,0,0,0,100.0,0.0
268,5,Death Over,9,9,110.0,61,12.22,180.33,31.0,5,8,3,14.75,21.31
268,5,Middle Over,12,12,200.0,163,16.67,122.7,55.0,14,6,5,27.61,12.27
268,5,Powerplay Over,5,5,23.0,37,4.6,62.16,7.0,2,0,1,48.65,5.41
293,5,Death Over,10,10,79.0,62,7.9,127.42,20.0,10,2,8,37.1,19.35
293,5,Middle Over,2,2,29.0,20,14.5,145.0,28.0,4,1,1,35.0,25.0
