player_id,season_id,matches,innings,balls_bowled,overs,runs_conceded,wickets,economy,bowling_average,bowling_strike_rate,dot_balls,dot_balls_pct,fours_conceded,sixes_conceded,best_bowling_figures
736,13,9,9,156,26,231.0,5.0,8.88,46.2,31.2,44,28.21,15,11,2/13
736,14,1,1,12,2,25.0,0.0,12.5,0.0,0.0,2,16.67,1,2,0/25
736,15,1,1,12,2,29.0,0.0,14.5,0.0,0.0,4,33.33,5,1,0/29
423,11,2,2,36,6,75.0,3.0,12.5,25.0,12.0,16,44.44,7,6,2/43
423,14,1,1,13,3,18.0,1.0,6.0,18.0,13.0,2,15.38,1,0,1/18
423,16,4,4,84,14,138.0,3.0,9.86,46.0,28.0,28,33.33,8,8,2/42
56,12,8,8,163,28,237.0,9.0,8.46,26.33,18.11,52,31.9,18,8,3/17
668,4,1,1,18,3,26.0,1.0,8.67,26.0,18.0,7,38.89,4,0,1/26
668,5,4,4,84,14,94.0,4.0,6.71,23.5,21.0,38,45.24,12,0,2/10
224,2,5,5,72,12,87.0,2.0,7.25,43.5,36.0,18,25.0,7,1,1/24
224,3,2,2,42,7,51.0,1.0,7.29,51.0,42.0,15,35.71,2,3,1/24
224,5,6,6,102,17,148.0,6.0,8.71,24.67,17.0,35,34.31,11,7,4/19
475,2,4,4,78,13,85.0,4.0,6.54,21.25,19.5,26,33.33,3,3,2/31
475,3,6,6,60,10,77.0,3.0,7.7,25.67,20.0,18,30.0,4,4,1/10
475,5,3,3,36,6,53.0,0.0,8.83,0.0,0.0,10,27.78,3,2,0/16
10,16,6,6,42,7,59.0,0.0,8.43,0.0,0.0,14,33.33,8,0,0/4
332,15,7,7,151,28,237.0,8.0,8.46,29.62,18.88,56,37.09,24,11,4/20
332,16,2,2,18,3,28.0,0.0,9.33,0.0,0.0,5,27.78,3,1,0/8
332,17,3,3,72,12,122.0,6.0,10.17,20.33,12.0,22,30.56,14,4,3/41
430,9,1,1,6,1,7.0,0.0,7.0,0.0,0.0,2,33.33,1,0,0/7
430,13,1,1,12,2,24.0,0.0,12.0,0.0,0.0,0,0.0,0,2,0/24
316,17,2,2,36,6,89.0,1.0,14.83,89.0,36.0,11,30.56,12,5,1/23
316,18,2,2,30,5,54.0,1.0,10.8,54.0,30.0,11,36.67,6,3,1/32
683,9,3,3,72,12,100.0,6.0,8.33,16.67,12.0,28,38.89,5,6,3/35
683,10,11,11,246,41,340.0,12.0,8.29,28.33,20.5,74,30.08,17,18,2/25
683,11,16,16,308,52,418.0,17.0,8.04,24.59,18.12,90,29.22,20,24,4/20
683,12,9,9,198,33,286.0,4.0,8.67,71.5,49.5,54,27.27,19,13,2/41
683,13,4,4,72,12,92.0,1.0,7.67,92.0,72.0,16,22.22,1,5,1/20
683,15,14,14,298,50,419.0,21.0,8.38,19.95,14.19,96,32.21,29,22,4/14
683,16,14,14,294,49,361.0,10.0,7.37,36.1,29.4,82,27.89,14,18,2/15
683,17,11,11,258,43,372.0,16.0,8.65,23.25,16.12,80,31.01,13,26,4/55
683,18,14,14,318,53,390.0,15.0,7.36,26.0,21.2,106,33.33,24,15,3/22
13,6,13,13,209,35,230.0,11.0,6.57,20.91,19.0,88,42.11,14,11,2/19
13,7,14,14,304,51,376.0,15.0,7.37,25.07,20.27,114,37.5,23,21,4/38
13,8,14,14,239,40,332.0,10.0,8.3,33.2,23.9,65,27.2,12,22,2/12
13,9,5,5,98,17,171.0,0.0,10.06,0.0,0.0,19,19.39,11,10,0/24
13,10,9,9,184,31,214.0,13.0,6.9,16.46,14.15,75,40.76,12,11,4/16
13,11,5,5,57,10,89.0,4.0,8.9,22.25,14.25,15,26.32,6,4,2/13
13,12,1,1,17,3,33.0,1.0,11.0,33.0,17.0,4,23.53,1,3,1/33
13,13,5,5,114,19,165.0,5.0,8.68,33.0,22.8,27,23.68,8,9,2/25
13,16,7,7,129,22,223.0,10.0,10.14,22.3,12.9,37,28.68,12,17,2/19
13,17,9,9,144,24,254.0,7.0,10.58,36.29,20.57,39,27.08,18,17,2/29
13,18,5,5,90,15,128.0,7.0,8.53,18.29,12.86,24,26.67,8,7,3/23
4,6,3,3,71,12,101.0,2.0,8.42,50.5,35.5,28,39.44,6,7,1/28
4,7,7,7,162,27,206.0,9.0,7.63,22.89,18.0,62,38.27,19,7,2/18
4,9,4,4,84,14,136.0,7.0,9.71,19.43,12.0,34,40.48,10,9,3/13
4,14,1,1,18,3,29.0,1.0,9.67,29.0,18.0,5,27.78,5,0,1/29
80,3,2,2,24,4,36.0,3.0,9.0,12.0,8.0,7,29.17,5,0,2/17
80,4,1,1,18,3,39.0,0.0,13.0,0.0,0.0,3,16.67,6,1,0/39
132,1,9,9,198,33,286.0,11.0,8.67,26.0,18.0,60,30.3,30,9,5/24
132,2,13,13,224,39,316.0,13.0,8.1,24.31,17.23,70,31.25,27,12,4/21
132,3,7,7,140,24,207.0,7.0,8.62,29.57,20.0,50,35.71,18,9,2/9
132,4,14,14,266,45,371.0,10.0,8.24,37.1,26.6,89,33.46,37,10,3/15
132,5,8,8,180,30,162.0,11.0,5.4,14.73,16.36,83,46.11,13,3,4/18
132,6,13,13,300,51,387.0,12.0,7.59,32.25,25.0,113,37.67,34,14,3/19
132,7,9,9,204,34,299.0,12.0,8.79,24.92,17.0,72,35.29,29,12,4/13
393,11,7,7,156,26,156.0,11.0,6.0,14.18,14.18,74,47.44,13,6,4/10
393,13,4,4,96,16,167.0,9.0,10.44,18.56,10.67,33,34.38,16,8,3/38
393,14,3,3,72,12,125.0,5.0,10.42,25.0,14.4,24,33.33,10,8,3/28
393,18,2,2,48,8,81.0,4.0,10.12,20.25,12.0,13,27.08,7,4,3/30
711,17,2,2,36,6,93.0,1.0,15.5,93.0,36.0,8,22.22,12,5,1/68
559,2,1,1,6,1,6.0,1.0,6.0,6.0,6.0,4,66.67,1,0,1/6
749,14,5,5,84,14,101.0,4.0,7.21,25.25,21.0,21,25.0,5,3,2/13
749,15,8,8,108,18,150.0,4.0,8.33,37.5,27.0,37,34.26,10,8,2/11
749,16,4,4,78,13,118.0,2.0,9.08,59.0,39.0,22,28.21,6,8,1/29
749,17,2,2,18,3,56.0,0.0,18.67,0.0,0.0,2,11.11,5,5,0/15
241,17,2,2,36,6,72.0,1.0,12.0,72.0,36.0,12,33.33,7,3,1/38
29,11,7,7,150,25,225.0,4.0,9.0,56.25,37.5,39,26.0,15,12,3/17
50,10,4,4,78,13,93.0,3.0,7.15,31.0,26.0,40,51.28,9,4,2/7
50,12,5,5,102,17,183.0,2.0,10.76,91.5,51.0,28,27.45,20,7,1/38
50,13,5,6,122,21,150.0,8.0,7.14,18.75,15.25,47,38.52,16,3,5/17
50,14,8,8,180,30,224.0,13.0,7.47,17.23,13.85,74,41.11,24,6,3/18
50,15,13,13,286,48,427.0,12.0,8.9,35.58,23.83,110,38.46,42,20,4/28
50,16,3,3,46,8,96.0,1.0,12.0,96.0,46.0,14,30.43,9,5,1/19
50,17,7,7,144,24,255.0,9.0,10.62,28.33,16.0,38,26.39,22,15,2/23
50,18,4,4,68,12,104.0,6.0,8.67,17.33,11.33,25,36.76,5,7,3/40
511,14,1,1,18,3,32.0,1.0,10.67,32.0,18.0,6,33.33,4,1,1/32
470,5,1,1,12,2,24.0,0.0,12.0,0.0,0.0,2,16.67,1,2,0/24
470,6,5,5,59,10,100.0,2.0,10.0,50.0,29.5,12,20.34,4,7,1/12
262,7,1,1,18,3,34.0,1.0,11.33,34.0,18.0,2,11.11,2,2,1/34
19,1,1,1,6,1,21.0,0.0,21.0,0.0,0.0,0,0.0,0,3,0/21
510,1,9,9,72,13,124.0,6.0,9.54,20.67,12.0,18,25.0,10,4,3/6
510,2,5,5,84,14,100.0,3.0,7.14,33.33,28.0,38,45.24,10,3,3/25
510,3,4,4,72,12,106.0,3.0,8.83,35.33,24.0,19,26.39,7,5,1/30
510,5,2,2,12,2,12.0,1.0,6.0,12.0,12.0,5,41.67,1,0,1/5
510,6,2,2,18,3,22.0,1.0,7.33,22.0,18.0,7,38.89,3,0,1/14
510,7,5,5,56,10,83.0,1.0,8.3,83.0,56.0,22,39.29,8,4,1/31
643,2,1,1,6,1,13.0,0.0,13.0,0.0,0.0,0,0.0,0,1,0/13
643,4,1,1,6,1,11.0,0.0,11.0,0.0,0.0,0,0.0,0,1,0/11
593,12,1,1,6,1,13.0,0.0,13.0,0.0,0.0,3,50.0,0,2,0/13
593,15,12,12,138,24,202.0,6.0,8.42,33.67,23.0,38,27.54,11,10,3/27
593,16,5,5,42,7,94.0,2.0,13.43,47.0,21.0,5,11.9,15,2,1/19
593,17,4,4,72,12,84.0,3.0,7.0,28.0,24.0,25,34.72,6,3,2/19
593,18,5,5,54,9,76.0,2.0,8.44,38.0,27.0,10,18.52,6,2,2/28
371,9,10,10,171,29,241.0,7.0,8.31,34.43,24.43,55,32.16,15,12,3/36
371,11,2,2,42,7,53.0,3.0,7.57,17.67,14.0,19,45.24,5,2,2/36
371,12,10,10,204,34,255.0,5.0,7.5,51.0,40.8,57,27.94,20,6,2/25
371,13,9,9,189,32,235.0,10.0,7.34,23.5,18.9,68,35.98,20,9,3/21
371,14,3,3,66,11,97.0,1.0,8.82,97.0,66.0,16,24.24,5,4,1/32
371,15,8,8,174,29,228.0,9.0,7.86,25.33,19.33,65,37.36,15,13,2/14
371,16,2,2,24,4,53.0,0.0,13.25,0.0,0.0,3,12.5,2,4,0/11
222,5,3,3,60,10,107.0,3.0,10.7,35.67,20.0,17,28.33,13,4,3/34
222,7,1,1,24,4,32.0,2.0,8.0,16.0,12.0,7,29.17,4,0,2/32
222,8,1,1,24,4,30.0,0.0,7.5,0.0,0.0,15,62.5,4,0,0/30
21,14,2,2,36,6,45.0,2.0,7.5,22.5,18.0,12,33.33,5,0,2/28
21,15,8,8,192,32,274.0,7.0,8.56,39.14,27.43,79,41.15,23,14,3/25
21,16,8,8,162,27,267.0,10.0,9.89,26.7,16.2,67,41.36,28,12,2/16
21,17,3,3,60,10,129.0,1.0,12.9,129.0,60.0,18,30.0,13,6,1/45
21,18,14,14,283,48,434.0,16.0,9.04,27.12,17.69,105,37.1,41,22,3/17
695,1,5,5,88,15,127.0,3.0,8.47,42.33,29.33,31,35.23,12,7,3/17
695,2,10,10,204,34,201.0,4.0,5.91,50.25,51.0,77,37.75,11,4,2/28
695,3,10,10,234,39,253.0,9.0,6.49,28.11,26.0,77,32.91,22,3,2/20
695,4,6,6,125,21,166.0,1.0,7.9,166.0,125.0,40,32.0,10,7,1/27
695,5,11,11,216,36,266.0,4.0,7.39,66.5,54.0,76,35.19,17,9,2/14
695,6,11,11,234,39,284.0,9.0,7.28,31.56,26.0,71,30.34,18,7,2/24
695,7,2,2,48,8,91.0,1.0,11.38,91.0,48.0,10,20.83,7,4,1/51
11,4,3,3,42,7,42.0,0.0,6.0,0.0,0.0,15,35.71,2,1,0/9
250,11,14,14,264,44,368.0,15.0,8.36,24.53,17.6,80,30.3,30,17,4/23
250,12,3,3,36,6,59.0,1.0,9.83,59.0,36.0,11,30.56,6,3,1/23
250,14,1,1,18,3,26.0,0.0,8.67,0.0,0.0,4,22.22,2,1,0/26
250,15,2,2,42,7,57.0,1.0,8.14,57.0,42.0,10,23.81,4,2,1/26
250,16,10,10,228,38,300.0,12.0,7.89,25.0,19.0,76,33.33,25,12,4/15
250,17,7,7,132,22,259.0,8.0,11.77,32.38,16.5,29,21.97,8,23,2/26
15,2,2,2,42,7,40.0,0.0,5.71,0.0,0.0,20,47.62,3,1,0/20
15,3,2,2,42,7,66.0,0.0,9.43,0.0,0.0,15,35.71,10,1,0/32
15,4,11,11,258,43,325.0,13.0,7.56,25.0,19.85,115,44.57,41,9,3/18
15,5,16,16,378,63,453.0,25.0,7.19,18.12,15.12,154,40.74,49,9,4/20
15,6,10,10,240,40,335.0,7.0,8.38,47.86,34.29,91,37.92,33,10,2/27
15,7,12,12,288,48,367.0,12.0,7.65,30.58,24.0,148,51.39,42,11,2/20
15,8,7,7,168,28,206.0,10.0,7.36,20.6,16.8,76,45.24,20,8,2/18
15,9,10,10,213,36,297.0,10.0,8.25,29.7,21.3,89,41.78,32,12,2/27
275,1,15,15,348,58,404.0,11.0,6.97,36.73,31.64,127,36.49,22,14,2/39
275,2,13,13,300,50,261.0,14.0,5.22,18.64,21.43,144,48.0,19,6,3/11
275,3,12,13,292,49,339.0,16.0,6.92,21.19,18.25,123,42.12,22,15,4/26
275,4,5,5,114,20,141.0,2.0,7.05,70.5,57.0,46,40.35,8,8,1/18
275,5,10,10,240,40,260.0,15.0,6.5,17.33,16.0,82,34.17,13,9,3/21
275,6,6,6,138,23,177.0,3.0,7.7,59.0,46.0,42,30.43,14,8,1/18
275,7,5,5,96,16,124.0,3.0,7.75,41.33,32.0,36,37.5,7,7,2/25
77,1,9,9,210,35,242.0,7.0,6.91,34.57,30.0,99,47.14,29,8,4/21
698,15,2,2,41,8,52.0,2.0,6.5,26.0,20.5,16,39.02,6,0,2/24
698,16,12,12,278,47,371.0,19.0,7.89,19.53,14.63,95,34.17,27,9,3/15
698,17,6,6,132,22,169.0,13.0,7.68,13.0,10.15,49,37.12,14,5,4/28
698,18,12,12,251,43,424.0,13.0,9.86,32.62,19.31,76,30.28,25,25,3/36
658,11,7,7,168,28,260.0,10.0,9.29,26.0,16.8,59,35.12,28,10,4/30
658,12,11,12,248,41,387.0,5.0,9.44,77.4,49.6,89,35.89,50,10,1/22
658,13,6,6,105,18,164.0,4.0,9.11,41.0,26.25,35,33.33,20,4,3/29
658,14,10,10,231,39,351.0,12.0,9.0,29.25,19.25,99,42.86,33,14,3/30
658,15,17,17,399,67,551.0,19.0,8.22,29.0,21.0,193,48.37,66,18,3/22
658,18,15,15,354,59,488.0,25.0,8.27,19.52,14.16,135,38.14,44,23,4/41
390,17,2,2,12,2,15.0,0.0,7.5,0.0,0.0,3,25.0,0,1,0/7
390,18,1,1,6,1,13.0,1.0,13.0,13.0,6.0,1,16.67,1,1,1/13
292,17,3,3,54,9,71.0,1.0,7.89,71.0,54.0,22,40.74,6,2,1/21
292,18,2,2,42,7,67.0,2.0,9.57,33.5,21.0,11,26.19,5,4,2/39
249,15,9,9,210,35,261.0,12.0,7.46,21.75,17.5,65,30.95,17,11,4/33
249,16,13,13,294,49,392.0,11.0,8.0,35.64,26.73,81,27.55,30,13,2/23
249,17,5,5,120,20,144.0,2.0,7.2,72.0,60.0,44,36.67,8,7,1/27
249,18,11,11,252,42,410.0,11.0,9.76,37.27,22.91,70,27.78,38,14,2/26
472,18,1,1,6,1,14.0,0.0,14.0,0.0,0.0,0,0.0,2,0,0/14
100,7,1,1,6,1,13.0,0.0,13.0,0.0,0.0,2,33.33,3,0,0/13
100,8,2,2,24,4,28.0,0.0,7.0,0.0,0.0,4,16.67,2,0,0/12
100,9,1,1,6,1,8.0,0.0,8.0,0.0,0.0,2,33.33,1,0,0/8
295,1,2,2,30,5,51.0,2.0,10.2,25.5,15.0,5,16.67,4,2,2/29
232,7,14,14,322,54,402.0,14.0,7.44,28.71,23.0,127,39.44,45,6,2/21
232,8,12,12,258,43,291.0,20.0,6.77,14.55,12.9,105,40.7,32,2,4/15
232,17,13,13,251,42,444.0,17.0,10.57,26.12,14.76,102,40.64,47,23,4/33
232,18,11,12,233,39,400.0,14.0,10.26,28.57,16.64,84,36.05,50,14,5/35
74,11,1,1,24,4,49.0,0.0,12.25,0.0,0.0,5,20.83,6,2,0/49
74,16,4,4,96,16,130.0,11.0,8.12,11.82,8.73,42,43.75,7,10,5/14
712,12,2,2,12,2,26.0,0.0,13.0,0.0,0.0,1,8.33,1,2,0/8
407,2,1,1,24,4,58.0,0.0,14.5,0.0,0.0,6,25.0,4,4,0/58
466,16,3,3,66,11,83.0,1.0,7.55,83.0,66.0,22,33.33,7,3,1/37
466,17,5,5,71,12,120.0,1.0,10.0,120.0,71.0,21,29.58,7,8,1/23
778,3,1,1,18,3,33.0,0.0,11.0,0.0,0.0,4,22.22,6,0,0/33
682,2,4,4,73,13,107.0,2.0,8.23,53.5,36.5,24,32.88,16,0,1/32
682,3,1,1,24,4,35.0,1.0,8.75,35.0,24.0,10,41.67,3,2,1/35
682,6,8,8,127,22,185.0,7.0,8.41,26.43,18.14,50,39.37,22,6,2/14
682,7,4,4,60,10,96.0,4.0,9.6,24.0,15.0,20,33.33,12,3,2/26
682,8,9,9,150,25,158.0,11.0,6.32,14.36,13.64,57,38.0,13,2,3/16
682,9,17,17,312,52,415.0,12.0,7.98,34.58,26.0,89,28.53,29,16,2/17
682,10,12,12,144,25,248.0,1.0,9.92,248.0,144.0,27,18.75,25,8,1/6
682,14,5,5,60,10,45.0,4.0,4.5,11.25,15.0,29,48.33,3,1,3/12
155,1,10,10,216,36,249.0,15.0,6.92,16.6,14.4,84,38.89,17,10,3/34
155,2,3,3,60,10,65.0,4.0,6.5,16.25,15.0,27,45.0,5,1,2/27
155,3,7,7,144,24,206.0,8.0,8.58,25.75,18.0,54,37.5,24,5,2/13
619,16,5,5,66,11,95.0,6.0,8.64,15.83,11.0,26,39.39,7,6,2/13
701,6,17,17,384,64,459.0,24.0,7.17,19.12,16.0,188,48.96,59,9,3/27
701,7,14,14,321,55,444.0,17.0,8.07,26.12,18.88,135,42.06,44,16,2/19
701,8,9,10,218,37,342.0,10.0,9.24,34.2,21.8,92,42.2,39,14,2/23
701,9,3,3,66,11,106.0,2.0,9.64,53.0,33.0,21,31.82,17,1,1/35
701,10,5,5,120,20,141.0,7.0,7.05,20.14,17.14,55,45.83,16,3,3/26
701,11,6,6,126,21,216.0,2.0,10.29,108.0,63.0,44,34.92,21,12,1/30
483,6,1,1,24,4,62.0,0.0,15.5,0.0,0.0,5,20.83,6,4,0/62
520,5,5,5,66,11,67.0,2.0,6.09,33.5,33.0,22,33.33,4,2,1/12
592,10,2,2,30,5,71.0,1.0,14.2,71.0,30.0,7,23.33,7,5,1/31
592,17,4,4,72,12,110.0,1.0,9.17,110.0,72.0,24,33.33,9,5,1/28
421,8,12,12,282,47,386.0,18.0,8.21,21.44,15.67,118,41.84,38,15,3/16
421,9,14,14,320,54,436.0,17.0,8.07,25.65,18.82,128,40.0,47,16,4/21
421,10,14,14,324,54,507.0,19.0,9.39,26.68,17.05,119,36.73,54,20,3/24
421,11,11,11,240,40,332.0,14.0,8.3,23.71,17.14,98,40.83,30,15,2/22
421,12,5,5,108,18,142.0,3.0,7.89,47.33,36.0,44,40.74,12,6,3/40
185,12,4,4,84,14,94.0,4.0,6.71,23.5,21.0,37,44.05,7,2,2/13
185,13,2,2,42,7,53.0,2.0,7.57,26.5,21.0,12,28.57,6,1,1/23
185,15,6,6,114,19,130.0,4.0,6.84,32.5,28.5,41,35.96,10,4,1/15
185,16,3,3,72,12,81.0,3.0,6.75,27.0,24.0,21,29.17,8,1,2/28
185,17,3,3,54,9,64.0,2.0,7.11,32.0,27.0,23,42.59,5,3,1/10
185,18,13,13,237,41,313.0,10.0,7.63,31.3,23.7,76,32.07,27,10,3/11
771,17,1,1,12,2,26.0,0.0,13.0,0.0,0.0,4,33.33,1,3,0/26
777,11,2,2,18,3,27.0,0.0,9.0,0.0,0.0,2,11.11,3,0,0/8
777,14,4,4,42,7,47.0,1.0,6.71,47.0,42.0,13,30.95,3,1,1/22
777,15,2,2,12,2,18.0,0.0,9.0,0.0,0.0,3,25.0,1,1,0/7
777,16,2,2,12,2,17.0,0.0,8.5,0.0,0.0,3,25.0,1,1,0/4
777,17,1,1,6,1,18.0,0.0,18.0,0.0,0.0,1,16.67,0,2,0/18
449,2,1,1,6,1,11.0,0.0,11.0,0.0,0.0,0,0.0,0,1,0/11
449,3,1,1,6,1,11.0,1.0,11.0,11.0,6.0,2,33.33,0,1,1/11
449,4,2,2,12,2,23.0,0.0,11.5,0.0,0.0,4,33.33,1,2,0/9
449,7,1,1,12,2,28.0,0.0,14.0,0.0,0.0,3,25.0,1,3,0/28
449,11,1,1,6,1,10.0,0.0,10.0,0.0,0.0,0,0.0,0,0,0/10
537,11,5,5,79,14,97.0,3.0,6.93,32.33,26.33,26,32.91,5,5,1/13
537,12,9,9,150,25,169.0,6.0,6.76,28.17,25.0,63,42.0,11,8,2/18
537,13,3,3,30,5,42.0,1.0,8.4,42.0,30.0,8,26.67,2,2,1/21
537,14,10,10,152,26,161.0,6.0,6.19,26.83,25.33,48,31.58,3,8,3/7
537,15,10,10,143,24,158.0,8.0,6.58,19.75,17.88,55,38.46,7,9,3/13
537,16,11,11,156,26,195.0,9.0,7.5,21.67,17.33,54,34.62,8,12,4/26
537,17,4,4,48,8,71.0,2.0,8.88,35.5,24.0,12,25.0,2,4,2/23
537,18,5,5,96,16,136.0,6.0,8.5,22.67,16.0,29,30.21,5,9,2/23
279,1,15,15,330,55,420.0,14.0,7.64,30.0,23.57,141,42.73,48,12,3/17
279,2,11,11,209,35,241.0,16.0,6.89,15.06,13.06,108,51.67,23,9,2/14
279,3,4,4,78,13,118.0,3.0,9.08,39.33,26.0,31,39.74,15,4,1/20
279,4,15,15,326,55,358.0,22.0,6.51,16.27,14.82,145,44.48,48,5,5/21
279,5,12,12,280,47,367.0,15.0,7.81,24.47,18.67,123,43.93,30,19,4/20
279,6,4,4,90,15,137.0,3.0,9.13,45.67,30.0,32,35.56,18,3,3/29
279,10,2,2,42,7,57.0,1.0,8.14,57.0,42.0,10,23.81,6,1,1/35
561,6,15,15,304,51,326.0,20.0,6.39,16.3,15.2,161,52.96,44,7,3/10
561,7,16,16,323,54,452.0,23.0,8.37,19.65,14.04,118,36.53,50,14,4/14
561,8,16,16,342,57,481.0,14.0,8.44,34.36,24.43,121,35.38,46,15,3/25
561,9,14,14,291,50,407.0,13.0,8.14,31.31,22.38,97,33.33,45,9,3/23
561,10,14,14,274,47,410.0,13.0,8.72,31.54,21.08,87,31.75,38,18,2/24
561,11,9,9,178,31,322.0,7.0,10.39,46.0,25.43,44,24.72,33,14,2/33
561,12,1,1,18,3,27.0,1.0,9.0,27.0,18.0,8,44.44,4,1,1/27
561,13,1,1,24,4,45.0,1.0,11.25,45.0,24.0,7,29.17,1,4,1/45
561,16,14,14,265,45,361.0,27.0,8.02,13.37,9.81,86,32.45,28,16,5/10
561,17,11,11,234,39,425.0,13.0,10.9,32.69,18.0,53,22.65,33,22,3/25
561,18,8,8,150,25,257.0,2.0,10.28,128.5,75.0,31,20.67,20,11,1/10
167,5,8,8,172,29,216.0,8.0,7.45,27.0,21.5,66,38.37,19,8,3/39
167,6,1,1,24,4,34.0,1.0,8.5,34.0,24.0,8,33.33,3,1,1/34
167,10,2,2,18,3,34.0,0.0,11.33,0.0,0.0,5,27.78,1,3,0/12
528,1,8,8,192,32,296.0,8.0,9.25,37.0,24.0,64,33.33,37,8,2/19
665,1,4,4,60,10,68.0,2.0,6.8,34.0,30.0,22,36.67,5,2,1/8
560,10,3,3,66,11,58.0,2.0,5.27,29.0,33.0,34,51.52,4,2,1/13
560,11,2,2,30,5,47.0,1.0,9.4,47.0,30.0,12,40.0,6,2,1/23
560,12,8,8,175,30,194.0,8.0,6.47,24.25,21.88,65,37.14,11,9,4/11
560,13,1,1,24,4,23.0,0.0,5.75,0.0,0.0,4,16.67,0,0,0/23
560,14,3,3,48,8,86.0,2.0,10.75,43.0,24.0,13,27.08,8,5,2/32
560,17,6,6,74,13,109.0,2.0,8.38,54.5,37.0,18,24.32,4,8,1/16
585,6,3,3,54,9,78.0,1.0,8.67,78.0,54.0,21,38.89,9,2,1/32
585,7,12,12,264,44,369.0,7.0,8.39,52.71,37.71,102,38.64,37,13,1/22
585,9,8,8,151,26,244.0,5.0,9.38,48.8,30.2,39,25.83,27,8,2/34
585,10,8,8,156,26,243.0,5.0,9.35,48.6,31.2,55,35.26,26,8,2/36
585,11,4,4,83,14,144.0,3.0,10.29,48.0,27.67,28,33.73,12,9,1/29
585,12,14,14,324,54,469.0,19.0,8.69,24.68,17.05,111,34.26,47,19,3/21
585,13,14,16,330,56,468.0,20.0,8.36,23.4,16.5,134,40.61,51,15,3/18
585,14,14,14,316,53,395.0,19.0,7.45,20.79,16.63,141,44.62,44,14,3/21
585,15,16,16,366,61,488.0,20.0,8.0,24.4,18.3,169,46.17,51,17,3/25
585,16,17,17,390,65,522.0,28.0,8.03,18.64,13.93,184,47.18,56,21,4/11
585,18,9,9,180,30,337.0,6.0,11.23,56.17,30.0,55,30.56,37,17,2/28
138,10,6,6,138,23,212.0,10.0,9.22,21.2,13.8,48,34.78,22,9,4/32
138,11,11,11,246,41,367.0,11.0,8.95,33.36,22.36,85,34.55,23,21,3/25
138,12,9,9,169,29,269.0,7.0,9.28,38.43,24.14,67,39.64,27,13,2/38
138,13,9,9,163,28,236.0,11.0,8.43,21.45,14.82,72,44.17,25,11,3/8
138,14,15,15,312,52,353.0,11.0,6.79,32.09,28.36,140,44.87,44,6,3/27
138,15,15,15,306,51,514.0,9.0,10.08,57.11,34.0,122,39.87,44,31,2/30
138,16,14,14,300,50,375.0,19.0,7.5,19.74,15.79,151,50.33,43,12,4/21
138,17,14,14,324,54,496.0,15.0,9.19,33.07,21.6,121,37.35,46,24,3/43
138,18,15,15,342,57,527.0,16.0,9.25,32.94,21.38,141,41.23,60,22,4/17
168,16,1,1,12,2,29.0,0.0,14.5,0.0,0.0,3,25.0,3,2,0/29
276,15,9,9,198,33,197.0,14.0,5.97,14.07,14.14,105,53.03,18,5,4/16
276,16,4,4,60,10,107.0,3.0,10.7,35.67,20.0,22,36.67,9,7,1/24
276,17,10,10,228,38,385.0,10.0,10.13,38.5,22.8,82,35.96,34,23,2/29
281,13,1,1,12,2,20.0,0.0,10.0,0.0,0.0,4,33.33,2,0,0/20
549,9,7,7,138,23,194.0,8.0,8.43,24.25,17.25,39,28.26,24,4,4/15
549,10,5,5,63,11,110.0,2.0,10.0,55.0,31.5,10,15.87,6,6,1/28
549,11,6,6,66,11,120.0,3.0,10.91,40.0,22.0,14,21.21,13,5,1/15
549,12,6,6,100,17,145.0,2.0,8.53,72.5,50.0,30,30.0,8,8,1/13
549,13,13,13,178,30,283.0,13.0,9.43,21.77,13.69,46,25.84,23,14,3/26
549,14,8,8,67,12,117.0,2.0,9.75,58.5,33.5,13,19.4,9,6,1/7
549,15,5,5,42,7,79.0,4.0,11.29,19.75,10.5,13,30.95,6,5,3/23
549,16,5,5,65,11,100.0,5.0,9.09,20.0,13.0,22,33.85,8,5,2/20
549,17,7,7,84,14,126.0,4.0,9.0,31.5,21.0,32,38.1,8,7,1/3
549,18,9,9,85,15,175.0,1.0,11.67,175.0,85.0,20,23.53,11,13,1/14
512,17,4,4,73,13,85.0,7.0,6.54,12.14,10.43,39,53.42,11,3,3/14
512,18,2,2,48,8,100.0,2.0,12.5,50.0,24.0,18,37.5,6,9,2/40
343,3,3,3,60,10,88.0,2.0,8.8,44.0,30.0,24,40.0,13,1,1/19
343,4,5,5,85,15,99.0,7.0,6.6,14.14,12.14,25,29.41,11,1,4/25
343,6,7,7,116,20,182.0,7.0,9.1,26.0,16.57,35,30.17,12,11,2/7
343,9,3,3,54,9,45.0,4.0,5.0,11.25,13.5,28,51.85,3,1,2/14
343,13,1,1,4,1,6.0,0.0,6.0,0.0,0.0,1,25.0,1,0,0/6
343,15,4,4,72,12,102.0,4.0,8.5,25.5,18.0,25,34.72,14,1,2/25
343,16,8,8,121,21,170.0,12.0,8.1,14.17,10.08,34,28.1,8,8,4/27
343,17,3,3,48,8,103.0,1.0,12.88,103.0,48.0,9,18.75,10,5,1/37
586,1,16,16,360,60,443.0,17.0,7.38,26.06,21.18,154,42.78,42,16,3/34
586,2,7,7,102,17,172.0,5.0,10.12,34.4,20.4,36,35.29,20,7,2/32
586,3,3,3,48,8,92.0,1.0,11.5,92.0,48.0,17,35.42,15,2,1/33
